fish,metric,y,baseline,recovery,drug,dose
33,max_distance_light_epoch_all,0.00186673,0,1,0,0.05
34,max_distance_light_epoch_all,0.00068135,0,1,0,0.05
35,max_distance_light_epoch_all,0.00398856,0,1,0,0.05
36,max_distance_light_epoch_all,0.00073668,0,1,0,0.05
38,max_distance_light_epoch_all,0.00280151,0,1,0,0.05
39,max_distance_light_epoch_all,0.00117762,0,1,0,0.05
40,max_distance_light_epoch_all,0.0005521,0,1,0,0.05
21,mean_distance_light_epoch_1,3.708e-05,0,1,0,0.05
21,mean_distance_light_epoch_2,3.958e-05,0,1,0,0.05
21,mean_distance_light_epoch_3,3.504e-05,0,1,0,0.05
22,mean_distance_light_epoch_1,5.787e-05,0,1,0,0.05
22,mean_distance_light_epoch_2,2.337e-05,0,1,0,0.05
22,mean_distance_light_epoch_3,2.965e-05,0,1,0,0.05
23,mean_distance_light_epoch_1,2.683e-05,0,1,0,0.05
23,mean_distance_light_epoch_2,2.684e-05,0,1,0,0.05
23,mean_distance_light_epoch_3,2.963e-05,0,1,0,0.05
24,mean_distance_light_epoch_1,2.728e-05,0,1,0,0.05
24,mean_distance_light_epoch_2,2.045e-05,0,1,0,0.05
24,mean_distance_light_epoch_3,3.141e-05,0,1,0,0.05
25,mean_distance_light_epoch_1,3.056e-05,0,1,0,0.05
25,mean_distance_light_epoch_2,2.116e-05,0,1,0,0.05
25,mean_distance_light_epoch_3,2.241e-05,0,1,0,0.05
26,mean_distance_light_epoch_1,2.292e-05,0,1,0,0.05
26,mean_distance_light_epoch_2,2.752e-05,0,1,0,0.05
26,mean_distance_light_epoch_3,2.509e-05,0,1,0,0.05
27,mean_distance_light_epoch_1,3.63e-05,0,1,0,0.05
27,mean_distance_light_epoch_2,4.617e-05,0,1,0,0.05
27,mean_distance_light_epoch_3,3.071e-05,0,1,0,0.05
28,mean_distance_light_epoch_1,5.958e-05,0,1,0,0.05
28,mean_distance_light_epoch_2,2.92e-05,0,1,0,0.05
28,mean_distance_light_epoch_3,3.897e-05,0,1,0,0.05
29,mean_distance_light_epoch_1,2.789e-05,0,1,0,0.05
29,mean_distance_light_epoch_2,2.405e-05,0,1,0,0.05
29,mean_distance_light_epoch_3,2.664e-05,0,1,0,0.05
30,mean_distance_light_epoch_1,2.901e-05,0,1,0,0.05
30,mean_distance_light_epoch_2,3.881e-05,0,1,0,0.05
30,mean_distance_light_epoch_3,2.409e-05,0,1,0,0.05
31,mean_distance_light_epoch_1,1.967e-05,0,1,0,0.05
31,mean_distance_light_epoch_2,2.068e-05,0,1,0,0.05
31,mean_distance_light_epoch_3,1.984e-05,0,1,0,0.05
32,mean_distance_light_epoch_1,2.668e-05,0,1,0,0.05
32,mean_distance_light_epoch_2,2.495e-05,0,1,0,0.05
32,mean_distance_light_epoch_3,2.818e-05,0,1,0,0.05
33,mean_distance_light_epoch_1,2.555e-05,0,1,0,0.05
33,mean_distance_light_epoch_2,2.723e-05,0,1,0,0.05
33,mean_distance_light_epoch_3,2.785e-05,0,1,0,0.05
34,mean_distance_light_epoch_1,2.59e-05,0,1,0,0.05
34,mean_distance_light_epoch_2,2.56e-05,0,1,0,0.05
34,mean_distance_light_epoch_3,2.6899999999999997e-05,0,1,0,0.05
35,mean_distance_light_epoch_1,2.408e-05,0,1,0,0.05
35,mean_distance_light_epoch_2,3.525e-05,0,1,0,0.05
35,mean_distance_light_epoch_3,3.956e-05,0,1,0,0.05
36,mean_distance_light_epoch_1,3.028e-05,0,1,0,0.05
36,mean_distance_light_epoch_2,2.92e-05,0,1,0,0.05
36,mean_distance_light_epoch_3,3.179e-05,0,1,0,0.05
38,mean_distance_light_epoch_1,3.183e-05,0,1,0,0.05
38,mean_distance_light_epoch_2,3.517e-05,0,1,0,0.05
38,mean_distance_light_epoch_3,2.851e-05,0,1,0,0.05
39,mean_distance_light_epoch_1,5.041e-05,0,1,0,0.05
39,mean_distance_light_epoch_2,3.4200000000000005e-05,0,1,0,0.05
39,mean_distance_light_epoch_3,2.402e-05,0,1,0,0.05
40,mean_distance_light_epoch_1,1.951e-05,0,1,0,0.05
40,mean_distance_light_epoch_2,2.44e-05,0,1,0,0.05
40,mean_distance_light_epoch_3,2.073e-05,0,1,0,0.05
21,mean_distance_light_epoch_all,3.723e-05,0,1,0,0.05
22,mean_distance_light_epoch_all,3.696e-05,0,1,0,0.05
23,mean_distance_light_epoch_all,2.777e-05,0,1,0,0.05
24,mean_distance_light_epoch_all,2.638e-05,0,1,0,0.05
25,mean_distance_light_epoch_all,2.471e-05,0,1,0,0.05
26,mean_distance_light_epoch_all,2.517e-05,0,1,0,0.05
27,mean_distance_light_epoch_all,3.773e-05,0,1,0,0.05
28,mean_distance_light_epoch_all,4.258e-05,0,1,0,0.05
29,mean_distance_light_epoch_all,2.619e-05,0,1,0,0.05
30,mean_distance_light_epoch_all,3.064e-05,0,1,0,0.05
31,mean_distance_light_epoch_all,2.006e-05,0,1,0,0.05
32,mean_distance_light_epoch_all,2.660000000000001e-05,0,1,0,0.05
33,mean_distance_light_epoch_all,2.688e-05,0,1,0,0.05
34,mean_distance_light_epoch_all,2.613e-05,0,1,0,0.05
35,mean_distance_light_epoch_all,3.297e-05,0,1,0,0.05
36,mean_distance_light_epoch_all,3.042e-05,0,1,0,0.05
38,mean_distance_light_epoch_all,3.184e-05,0,1,0,0.05
39,mean_distance_light_epoch_all,3.621e-05,0,1,0,0.05
40,mean_distance_light_epoch_all,2.154e-05,0,1,0,0.05
21,sum_distance_light_epoch_1,0.31691176,0,1,0,0.05
21,sum_distance_light_epoch_2,0.33821975,0,1,0,0.05
21,sum_distance_light_epoch_3,0.29937973,0,1,0,0.05
22,sum_distance_light_epoch_1,0.49462073,0,1,0,0.05
22,sum_distance_light_epoch_2,0.19968822,0,1,0,0.05
22,sum_distance_light_epoch_3,0.25328977,0,1,0,0.05
23,sum_distance_light_epoch_1,0.22931785,0,1,0,0.05
23,sum_distance_light_epoch_2,0.22935926,0,1,0,0.05
23,sum_distance_light_epoch_3,0.25316805,0,1,0,0.05
24,sum_distance_light_epoch_1,0.23319687,0,1,0,0.05
24,sum_distance_light_epoch_2,0.17474936,0,1,0,0.05
24,sum_distance_light_epoch_3,0.26834621,0,1,0,0.05
25,sum_distance_light_epoch_1,0.26121736,0,1,0,0.05
25,sum_distance_light_epoch_2,0.18082579999999998,0,1,0,0.05
25,sum_distance_light_epoch_3,0.19145402,0,1,0,0.05
26,sum_distance_light_epoch_1,0.19588958,0,1,0,0.05
26,sum_distance_light_epoch_2,0.23514098,0,1,0,0.05
26,sum_distance_light_epoch_3,0.21430949,0,1,0,0.05
27,sum_distance_light_epoch_1,0.31022776,0,1,0,0.05
27,sum_distance_light_epoch_2,0.39455633,0,1,0,0.05
27,sum_distance_light_epoch_3,0.26236421,0,1,0,0.05
28,sum_distance_light_epoch_1,0.50922501,0,1,0,0.05
28,sum_distance_light_epoch_2,0.24950323,0,1,0,0.05
28,sum_distance_light_epoch_3,0.33293357,0,1,0,0.05
29,sum_distance_light_epoch_1,0.23834309,0,1,0,0.05
29,sum_distance_light_epoch_2,0.20554156,0,1,0,0.05
29,sum_distance_light_epoch_3,0.22754918,0,1,0,0.05
30,sum_distance_light_epoch_1,0.24792232,0,1,0,0.05
30,sum_distance_light_epoch_2,0.33165164,0,1,0,0.05
30,sum_distance_light_epoch_3,0.20577107,0,1,0,0.05
31,sum_distance_light_epoch_1,0.16813806,0,1,0,0.05
31,sum_distance_light_epoch_2,0.1766922,0,1,0,0.05
31,sum_distance_light_epoch_3,0.16950520000000002,0,1,0,0.05
32,sum_distance_light_epoch_1,0.22803156,0,1,0,0.05
32,sum_distance_light_epoch_2,0.2131834,0,1,0,0.05
32,sum_distance_light_epoch_3,0.24071536,0,1,0,0.05
33,sum_distance_light_epoch_1,0.21837694,0,1,0,0.05
33,sum_distance_light_epoch_2,0.23265791,0,1,0,0.05
33,sum_distance_light_epoch_3,0.23791305,0,1,0,0.05
34,sum_distance_light_epoch_1,0.22133271,0,1,0,0.05
34,sum_distance_light_epoch_2,0.21871474,0,1,0,0.05
34,sum_distance_light_epoch_3,0.22983705,0,1,0,0.05
35,sum_distance_light_epoch_1,0.20584027,0,1,0,0.05
35,sum_distance_light_epoch_2,0.30124467,0,1,0,0.05
35,sum_distance_light_epoch_3,0.33794699,0,1,0,0.05
36,sum_distance_light_epoch_1,0.25881804,0,1,0,0.05
36,sum_distance_light_epoch_2,0.24949141,0,1,0,0.05
36,sum_distance_light_epoch_3,0.27161288,0,1,0,0.05
38,sum_distance_light_epoch_1,0.2720857,0,1,0,0.05
38,sum_distance_light_epoch_2,0.30052927,0,1,0,0.05
38,sum_distance_light_epoch_3,0.24358786,0,1,0,0.05
39,sum_distance_light_epoch_1,0.43088764,0,1,0,0.05
39,sum_distance_light_epoch_2,0.29220145,0,1,0,0.05
39,sum_distance_light_epoch_3,0.20524103,0,1,0,0.05
40,sum_distance_light_epoch_1,0.16675869,0,1,0,0.05
40,sum_distance_light_epoch_2,0.20846220000000004,0,1,0,0.05
40,sum_distance_light_epoch_3,0.17705564,0,1,0,0.05
21,sum_distance_light_epoch_all,0.95451124,0,1,0,0.05
22,sum_distance_light_epoch_all,0.94759872,0,1,0,0.05
23,sum_distance_light_epoch_all,0.71184515,0,1,0,0.05
24,sum_distance_light_epoch_all,0.67629245,0,1,0,0.05
25,sum_distance_light_epoch_all,0.63349718,0,1,0,0.05
26,sum_distance_light_epoch_all,0.64534004,0,1,0,0.05
27,sum_distance_light_epoch_all,0.9671483000000001,0,1,0,0.05
28,sum_distance_light_epoch_all,1.09166181,0,1,0,0.05
29,sum_distance_light_epoch_all,0.67143383,0,1,0,0.05
30,sum_distance_light_epoch_all,0.78534503,0,1,0,0.05
31,sum_distance_light_epoch_all,0.51433546,0,1,0,0.05
32,sum_distance_light_epoch_all,0.68193031,0,1,0,0.05
33,sum_distance_light_epoch_all,0.6889479000000001,0,1,0,0.05
34,sum_distance_light_epoch_all,0.6698845,0,1,0,0.05
35,sum_distance_light_epoch_all,0.84503194,0,1,0,0.05
36,sum_distance_light_epoch_all,0.77992233,0,1,0,0.05
38,sum_distance_light_epoch_all,0.81620282,0,1,0,0.05
39,sum_distance_light_epoch_all,0.92833012,0,1,0,0.05
40,sum_distance_light_epoch_all,0.55227653,0,1,0,0.05
21,max_distance_dark_epoch_1,0.00361514,0,1,0,0.05
21,max_distance_dark_epoch_2,0.00214383,0,1,0,0.05
21,max_distance_dark_epoch_3,0.0027833000000000003,0,1,0,0.05
22,max_distance_dark_epoch_1,0.00074917,0,1,0,0.05
22,max_distance_dark_epoch_2,0.00455856,0,1,0,0.05
22,max_distance_dark_epoch_3,0.00376596,0,1,0,0.05
23,max_distance_dark_epoch_1,0.00168843,0,1,0,0.05
23,max_distance_dark_epoch_2,0.0014119999999999998,0,1,0,0.05
23,max_distance_dark_epoch_3,0.00171327,0,1,0,0.05
24,max_distance_dark_epoch_1,0.00146391,0,1,0,0.05
24,max_distance_dark_epoch_2,0.00202152,0,1,0,0.05
24,max_distance_dark_epoch_3,0.00260933,0,1,0,0.05
25,max_distance_dark_epoch_1,0.00398691,0,1,0,0.05
25,max_distance_dark_epoch_2,0.00298948,0,1,0,0.05
25,max_distance_dark_epoch_3,0.00474473,0,1,0,0.05
26,max_distance_dark_epoch_1,0.00054345,0,1,0,0.05
26,max_distance_dark_epoch_2,0.00012422,0,1,0,0.05
26,max_distance_dark_epoch_3,0.00012431,0,1,0,0.05
27,max_distance_dark_epoch_1,0.0043346,0,1,0,0.05
27,max_distance_dark_epoch_2,0.00575538,0,1,0,0.05
27,max_distance_dark_epoch_3,0.00179154,0,1,0,0.05
28,max_distance_dark_epoch_1,0.00471389,0,1,0,0.05
28,max_distance_dark_epoch_2,0.00282887,0,1,0,0.05
28,max_distance_dark_epoch_3,0.00425141,0,1,0,0.05
29,max_distance_dark_epoch_1,0.00184508,0,1,0,0.05
29,max_distance_dark_epoch_2,0.00089263,0,1,0,0.05
29,max_distance_dark_epoch_3,0.00059055,0,1,0,0.05
30,max_distance_dark_epoch_1,0.00090372,0,1,0,0.05
30,max_distance_dark_epoch_2,0.00333044,0,1,0,0.05
30,max_distance_dark_epoch_3,0.0011628,0,1,0,0.05
31,max_distance_dark_epoch_1,0.00195005,0,1,0,0.05
31,max_distance_dark_epoch_2,0.00064062,0,1,0,0.05
31,max_distance_dark_epoch_3,0.00056069,0,1,0,0.05
32,max_distance_dark_epoch_1,0.00141195,0,1,0,0.05
32,max_distance_dark_epoch_2,0.00366385,0,1,0,0.05
32,max_distance_dark_epoch_3,0.00095923,0,1,0,0.05
33,max_distance_dark_epoch_1,0.00344428,0,1,0,0.05
33,max_distance_dark_epoch_2,0.00338485,0,1,0,0.05
33,max_distance_dark_epoch_3,0.00326922,0,1,0,0.05
34,max_distance_dark_epoch_1,0.00153424,0,1,0,0.05
34,max_distance_dark_epoch_2,0.00097525,0,1,0,0.05
34,max_distance_dark_epoch_3,0.00086006,0,1,0,0.05
35,max_distance_dark_epoch_1,0.00138939,0,1,0,0.05
35,max_distance_dark_epoch_2,0.00175714,0,1,0,0.05
35,max_distance_dark_epoch_3,0.00250609,0,1,0,0.05
36,max_distance_dark_epoch_1,0.00243957,0,1,0,0.05
36,max_distance_dark_epoch_2,0.00218315,0,1,0,0.05
36,max_distance_dark_epoch_3,0.00275253,0,1,0,0.05
38,max_distance_dark_epoch_1,0.00119605,0,1,0,0.05
38,max_distance_dark_epoch_2,0.00112956,0,1,0,0.05
38,max_distance_dark_epoch_3,0.00088235,0,1,0,0.05
39,max_distance_dark_epoch_1,0.00211608,0,1,0,0.05
39,max_distance_dark_epoch_2,0.0011836,0,1,0,0.05
39,max_distance_dark_epoch_3,0.0011715,0,1,0,0.05
40,max_distance_dark_epoch_1,0.00047451,0,1,0,0.05
40,max_distance_dark_epoch_2,0.0006457,0,1,0,0.05
40,max_distance_dark_epoch_3,0.00011589,0,1,0,0.05
21,max_distance_dark_epoch_all,0.00361514,0,1,0,0.05
22,max_distance_dark_epoch_all,0.00455856,0,1,0,0.05
23,max_distance_dark_epoch_all,0.00171327,0,1,0,0.05
24,max_distance_dark_epoch_all,0.00260933,0,1,0,0.05
25,max_distance_dark_epoch_all,0.00474473,0,1,0,0.05
26,max_distance_dark_epoch_all,0.00054345,0,1,0,0.05
27,max_distance_dark_epoch_all,0.00575538,0,1,0,0.05
28,max_distance_dark_epoch_all,0.00471389,0,1,0,0.05
29,max_distance_dark_epoch_all,0.00184508,0,1,0,0.05
30,max_distance_dark_epoch_all,0.00333044,0,1,0,0.05
31,max_distance_dark_epoch_all,0.00195005,0,1,0,0.05
32,max_distance_dark_epoch_all,0.00366385,0,1,0,0.05
33,max_distance_dark_epoch_all,0.00344428,0,1,0,0.05
34,max_distance_dark_epoch_all,0.00153424,0,1,0,0.05
35,max_distance_dark_epoch_all,0.00250609,0,1,0,0.05
36,max_distance_dark_epoch_all,0.00275253,0,1,0,0.05
38,max_distance_dark_epoch_all,0.00119605,0,1,0,0.05
39,max_distance_dark_epoch_all,0.00211608,0,1,0,0.05
40,max_distance_dark_epoch_all,0.0006457,0,1,0,0.05
21,mean_distance_dark_epoch_1,4.434e-05,0,1,0,0.05
21,mean_distance_dark_epoch_2,4.312e-05,0,1,0,0.05
21,mean_distance_dark_epoch_3,3.692e-05,0,1,0,0.05
22,mean_distance_dark_epoch_1,2.495e-05,0,1,0,0.05
22,mean_distance_dark_epoch_2,7.670000000000001e-05,0,1,0,0.05
22,mean_distance_dark_epoch_3,7.051e-05,0,1,0,0.05
23,mean_distance_dark_epoch_1,2.941e-05,0,1,0,0.05
23,mean_distance_dark_epoch_2,3.021e-05,0,1,0,0.05
23,mean_distance_dark_epoch_3,2.829e-05,0,1,0,0.05
24,mean_distance_dark_epoch_1,4.595e-05,0,1,0,0.05
24,mean_distance_dark_epoch_2,4.039e-05,0,1,0,0.05
24,mean_distance_dark_epoch_3,3.506e-05,0,1,0,0.05
25,mean_distance_dark_epoch_1,2.533e-05,0,1,0,0.05
25,mean_distance_dark_epoch_2,2.815e-05,0,1,0,0.05
25,mean_distance_dark_epoch_3,4.859e-05,0,1,0,0.05
26,mean_distance_dark_epoch_1,2.962e-05,0,1,0,0.05
26,mean_distance_dark_epoch_2,2.702e-05,0,1,0,0.05
26,mean_distance_dark_epoch_3,2.512e-05,0,1,0,0.05
27,mean_distance_dark_epoch_1,4.628e-05,0,1,0,0.05
27,mean_distance_dark_epoch_2,5.956e-05,0,1,0,0.05
27,mean_distance_dark_epoch_3,3.869e-05,0,1,0,0.05
28,mean_distance_dark_epoch_1,5.8099999999999996e-05,0,1,0,0.05
28,mean_distance_dark_epoch_2,3.567e-05,0,1,0,0.05
28,mean_distance_dark_epoch_3,5.388e-05,0,1,0,0.05
29,mean_distance_dark_epoch_1,4.563e-05,0,1,0,0.05
29,mean_distance_dark_epoch_2,3.609e-05,0,1,0,0.05
29,mean_distance_dark_epoch_3,2.683e-05,0,1,0,0.05
30,mean_distance_dark_epoch_1,2.748e-05,0,1,0,0.05
30,mean_distance_dark_epoch_2,3.023e-05,0,1,0,0.05
30,mean_distance_dark_epoch_3,3.78e-05,0,1,0,0.05
31,mean_distance_dark_epoch_1,2.374e-05,0,1,0,0.05
31,mean_distance_dark_epoch_2,2.801e-05,0,1,0,0.05
31,mean_distance_dark_epoch_3,2.564e-05,0,1,0,0.05
32,mean_distance_dark_epoch_1,3.372e-05,0,1,0,0.05
32,mean_distance_dark_epoch_2,3.846e-05,0,1,0,0.05
32,mean_distance_dark_epoch_3,3.128e-05,0,1,0,0.05
33,mean_distance_dark_epoch_1,3.348e-05,0,1,0,0.05
33,mean_distance_dark_epoch_2,4.386e-05,0,1,0,0.05
33,mean_distance_dark_epoch_3,4.066e-05,0,1,0,0.05
34,mean_distance_dark_epoch_1,3.448e-05,0,1,0,0.05
34,mean_distance_dark_epoch_2,3.446e-05,0,1,0,0.05
34,mean_distance_dark_epoch_3,3.368e-05,0,1,0,0.05
35,mean_distance_dark_epoch_1,5.421e-05,0,1,0,0.05
35,mean_distance_dark_epoch_2,4.72e-05,0,1,0,0.05
35,mean_distance_dark_epoch_3,4.091e-05,0,1,0,0.05
36,mean_distance_dark_epoch_1,3.198e-05,0,1,0,0.05
36,mean_distance_dark_epoch_2,3.645e-05,0,1,0,0.05
36,mean_distance_dark_epoch_3,3.68e-05,0,1,0,0.05
38,mean_distance_dark_epoch_1,3.956e-05,0,1,0,0.05
38,mean_distance_dark_epoch_2,4.034e-05,0,1,0,0.05
38,mean_distance_dark_epoch_3,3.608e-05,0,1,0,0.05
39,mean_distance_dark_epoch_1,4.125e-05,0,1,0,0.05
39,mean_distance_dark_epoch_2,3.537e-05,0,1,0,0.05
39,mean_distance_dark_epoch_3,4.363e-05,0,1,0,0.05
40,mean_distance_dark_epoch_1,2.227e-05,0,1,0,0.05
40,mean_distance_dark_epoch_2,2.043e-05,0,1,0,0.05
40,mean_distance_dark_epoch_3,2.003e-05,0,1,0,0.05
21,mean_distance_dark_epoch_all,4.146e-05,0,1,0,0.05
22,mean_distance_dark_epoch_all,5.738e-05,0,1,0,0.05
23,mean_distance_dark_epoch_all,2.9299999999999997e-05,0,1,0,0.05
24,mean_distance_dark_epoch_all,4.047e-05,0,1,0,0.05
25,mean_distance_dark_epoch_all,3.403e-05,0,1,0,0.05
26,mean_distance_dark_epoch_all,2.725e-05,0,1,0,0.05
27,mean_distance_dark_epoch_all,4.818e-05,0,1,0,0.05
28,mean_distance_dark_epoch_all,4.922e-05,0,1,0,0.05
29,mean_distance_dark_epoch_all,3.618e-05,0,1,0,0.05
30,mean_distance_dark_epoch_all,3.184e-05,0,1,0,0.05
31,mean_distance_dark_epoch_all,2.58e-05,0,1,0,0.05
32,mean_distance_dark_epoch_all,3.449e-05,0,1,0,0.05
33,mean_distance_dark_epoch_all,3.934e-05,0,1,0,0.05
34,mean_distance_dark_epoch_all,3.421e-05,0,1,0,0.05
35,mean_distance_dark_epoch_all,4.744e-05,0,1,0,0.05
36,mean_distance_dark_epoch_all,3.508e-05,0,1,0,0.05
38,mean_distance_dark_epoch_all,3.866e-05,0,1,0,0.05
39,mean_distance_dark_epoch_all,4.008e-05,0,1,0,0.05
40,mean_distance_dark_epoch_all,2.091e-05,0,1,0,0.05
21,sum_distance_dark_epoch_1,0.37890407,0,1,0,0.05
21,sum_distance_dark_epoch_2,0.36842405,0,1,0,0.05
21,sum_distance_dark_epoch_3,0.31535934,0,1,0,0.05
22,sum_distance_dark_epoch_1,0.21318289,0,1,0,0.05
22,sum_distance_dark_epoch_2,0.65533733,0,1,0,0.05
22,sum_distance_dark_epoch_3,0.60219641,0,1,0,0.05
23,sum_distance_dark_epoch_1,0.25130377,0,1,0,0.05
23,sum_distance_dark_epoch_2,0.25813129,0,1,0,0.05
23,sum_distance_dark_epoch_3,0.24158939,0,1,0,0.05
24,sum_distance_dark_epoch_1,0.39266663,0,1,0,0.05
24,sum_distance_dark_epoch_2,0.34512677,0,1,0,0.05
24,sum_distance_dark_epoch_3,0.29946168,0,1,0,0.05
25,sum_distance_dark_epoch_1,0.21647673,0,1,0,0.05
25,sum_distance_dark_epoch_2,0.24054064,0,1,0,0.05
25,sum_distance_dark_epoch_3,0.41502049,0,1,0,0.05
26,sum_distance_dark_epoch_1,0.25316023,0,1,0,0.05
26,sum_distance_dark_epoch_2,0.23081794,0,1,0,0.05
26,sum_distance_dark_epoch_3,0.21455213,0,1,0,0.05
27,sum_distance_dark_epoch_1,0.39551278,0,1,0,0.05
27,sum_distance_dark_epoch_2,0.5088643,0,1,0,0.05
27,sum_distance_dark_epoch_3,0.33047761,0,1,0,0.05
28,sum_distance_dark_epoch_1,0.49654928,0,1,0,0.05
28,sum_distance_dark_epoch_2,0.30477652,0,1,0,0.05
28,sum_distance_dark_epoch_3,0.46015783,0,1,0,0.05
29,sum_distance_dark_epoch_1,0.3899454,0,1,0,0.05
29,sum_distance_dark_epoch_2,0.30839225,0,1,0,0.05
29,sum_distance_dark_epoch_3,0.22913013,0,1,0,0.05
30,sum_distance_dark_epoch_1,0.23487676,0,1,0,0.05
30,sum_distance_dark_epoch_2,0.25831674,0,1,0,0.05
30,sum_distance_dark_epoch_3,0.32280824,0,1,0,0.05
31,sum_distance_dark_epoch_1,0.20291392,0,1,0,0.05
31,sum_distance_dark_epoch_2,0.23935676,0,1,0,0.05
31,sum_distance_dark_epoch_3,0.21902802,0,1,0,0.05
32,sum_distance_dark_epoch_1,0.28815892,0,1,0,0.05
32,sum_distance_dark_epoch_2,0.32859248,0,1,0,0.05
32,sum_distance_dark_epoch_3,0.26718569,0,1,0,0.05
33,sum_distance_dark_epoch_1,0.28615828,0,1,0,0.05
33,sum_distance_dark_epoch_2,0.37478081,0,1,0,0.05
33,sum_distance_dark_epoch_3,0.34726275,0,1,0,0.05
34,sum_distance_dark_epoch_1,0.29465106,0,1,0,0.05
34,sum_distance_dark_epoch_2,0.29445719,0,1,0,0.05
34,sum_distance_dark_epoch_3,0.28764549,0,1,0,0.05
35,sum_distance_dark_epoch_1,0.46329827,0,1,0,0.05
35,sum_distance_dark_epoch_2,0.40328184,0,1,0,0.05
35,sum_distance_dark_epoch_3,0.34943147,0,1,0,0.05
36,sum_distance_dark_epoch_1,0.2732722,0,1,0,0.05
36,sum_distance_dark_epoch_2,0.31143296,0,1,0,0.05
36,sum_distance_dark_epoch_3,0.31434156,0,1,0,0.05
